,guid,index,label,threshold_closeness,confidence,variability,correctness,forgetfulness
0,"haitians pray for 1,500 killed by jeanne (ap) ap - in a cathedral ankle-deep in mud and overturned pews, haitians prayed for 1,500 killed by tropical storm jeanne and gave thanks for their lives  #151; though most lost homes and belongings  #151; while the united nations rushed in hundreds more peacekeepers to stem looting by gangsters and ordinary citizens of the ravaged city of gonaives.",0,0,0.22203976093401068,0.6672131545841694,0.32420796944881536,14,0
1,"u.s.-led forces tighten grip, draw complaints  samarra, iraq (reuters) - u.s.-led forces tightened their  grip on a rebel-held city on sunday in the first step of a  campaign to take back all of iraq but drew complaints about the  cost in lives and suffering.",1,0,0.21615215736933127,0.6839778319001197,0.31910037507046973,14,0
2,u.n. says bugging device found at its geneva hq (reuters) reuters - the united nations said on thursday a\secret listening device had been found in a posh meeting room\of its european headquarters in geneva.,2,0,0.22968506396231197,0.6425304740667344,0.3339466394535283,13,0
3,kerry questions bush's judgment on iraq new york - sen. john kerry said monday that mistakes by president bush in invading iraq could lead to unending war and that no responsible commander in chief would have waged the war knowing saddam hussein didn't possess weapons of mass destruction and wasn't an imminent threat to the united states...,3,0,0.21981175419284887,0.6737476497888565,0.32335537959106425,15,0
4,seoul asks bush to focus on n.korea nuclear crisis south korean president roh moo-hyun called newly re-elected president bush and won his agreement that ending the nuclear crisis involving the isolated communist north should be a goal of his second term in office.,4,0,0.21826494099833013,0.6781433664262295,0.31742938049413716,15,0
5,"egypt fm, intelligence chief to visit israel next month (afp) afp - egyptian foreign minister ahmed abul gheit announced that he and intelligence chief omar suleiman intend to visit israel next month to discuss bilateral issues as well as the israeli-palestinian conflict.",5,0,0.2143058795045813,0.6889288768172264,0.3163791873579447,16,0
6,"at least 14 people killed, 200 injured in bangladesh #39;s bomb blasts at least 14 people were killed and over 200 injured, as a series of bombs and grenades exploded through a rally here organized by the main opposition the awami league saturday ",6,0,0.21839465011651044,0.6777789354324341,0.31940547024159466,15,0
7,"japan #39;s government to discuss bse cattle tests monday (update1) the japanese government #39;s food safety commission will meet monday to discuss cattle-testing procedures for mad cow disease, possibly bringing forward the end of japan #39;s ban on imports of us beef.",7,0,0.2229557188415263,0.6644514553248883,0.3277957177094397,14,0
8,"powell presses n. korea on weapons talks (ap) ap - secretary of state colin powell pressed north korea on sunday to return to nuclear disarmament talks even as he branded the communist country a ""terrorist state"" that has ""no respect for human rights.""",8,0,0.21662685727881123,0.6826831758022308,0.31376389328990345,16,0
9,"yasser arafat #39;s nephew hands over palestinian leader #39;s medical &lt;b&gt;...&lt;/b&gt; nasser al-kidwa (ahl kihd #39;-wah), who is also the palestinian representative to the un, delivered the 558-page dossier, plus x-rays, to the interim palestinian president.",9,0,0.2163617609528302,0.6834073036909103,0.31831947924756826,15,0
10,"hamm goes for more gold amid controversy athens, greece - despite the controversy surrounding his gold medal in the all-around, paul hamm has a chance to win two more golds sunday. the american will compete in the finals of the pommel horse and the floor exercise - the latter against his twin brother, morgan...",10,0,0.23579451745706598,0.38081324510276315,0.36614205326594473,6,0
11,"uruguay elects leftist leader for first time was enough to ensure he would be able to govern. vazquez declared himself winner a few hours. after compulsory voting ended in the nation of 3.4 million, and his two challengers conceded.",11,0,0.22648874614680667,0.6533337987959384,0.3244581006710783,14,0
12,sudan talks end in deadlock on humanitarian issues darfur rebels and the sudanese government ended peace talks on sunday in nigeria in a deadlock on how to address what the united nations has called the world #39;s worst humanitarian crisis.,12,0,0.2158968544174239,0.6846703700721264,0.3199877336238912,15,0
13,"london ex-policeman sentenced for spying a judge sentenced a former london police officer to 2 1/2 years in prison monday for spying on saudi dissidents and others in britain in exchange for \$25,000 from a diplomat representing saudi arabia.",13,0,0.22231005347418417,0.6664029642939567,0.322917684331779,15,0
14,italy races to save hostages before deadline (reuters) reuters - italian foreign minister franco frattini\appealed to arab countries on monday to help win the release of\two italian hostages as an apparent deadline to kill them drew\near.,14,0,0.22150684771721688,0.6687991477549076,0.32672674689859726,14,0
15,thatcher lawyers mull equatorial guinea interview request south african lawyers acting for mark thatcher will meet on tuesday to discuss a request from equatorial guinea to question their client on suspicion that he helped finance a coup plot in the oil-rich country.,15,0,0.219387252110941,0.6749649904668331,0.32244072370436455,15,0
16,"strategy for partnership with the european unions (eu) expansion to 25 countries, it now accounts for 28 of world gdp and a market of 450 million. that closer commercial relationships with eu are desirable is obvious.",16,0,0.2340842286468118,0.6261577241122722,0.335500030375431,12,0
17,"n.y. woman doubts getting early release from peruvian prison cajamarca, peru -- lori berenson, the 34-year-old new yorker jailed in peru for collaboration with marxist guerrillas, holds little hope that an expected international court ruling in her favor will get her out of prison before she turns 45.",17,0,0.22377520684745966,0.6619407087564468,0.32725841371175646,15,0
18,peace talks for sudan #39;s darfur collapse sudan #39;s rebels and government broke off internationally brokered peace talks for the bloodied darfur region wednesday after three weeks with little progress and no deal.,18,0,0.2167528048166886,0.6823381341993808,0.3175260442766046,15,0
19,"16 killed in algeria rebel attack (reuters) reuters - suspected algerian islamic\militants killed 16 people in the first attack on civilians\since the start of the holy month of ramadan, officials said on\saturday.",19,0,0.2193926659447194,0.6749495185911656,0.3207852668326165,15,0
20,"arsenal, facing rosenborg in europe, loses gilberto (update1) arsenal midfielder gilberto silva will miss the team #39;s second champions league group game against norwegian champion rosenborg on wednesday with a back injury, ruling him out for at least a month.",20,1,0.21022954577269726,0.6994253098964691,0.29329291321123097,19,0
21,"storm game at a glance player of the game: playing with a broken nose, seattle point guard sue bird set a wnba playoff record for assists with 14, also pumping in 10 points as the storm claimed the western conference title last night.",21,1,0.20365641965616274,0.7152755916118622,0.29599275517866097,19,0
22,"johnson bound for yankees: report cbc sports online - the arizona diamondbacks, who made a big splash before and during baseball #39;s winter meetings, soon could be facing life without the big unit.",22,1,0.20861904027881945,0.7034231051802635,0.2996719909802058,19,0
23,"emphasis on turnover margin pays off big for teams such as usc usc is the country #39;s top-ranked team, in no small part due to its fetish for the football. it #39;s apparent in everything from t-shirts the program special ordered for players -- which read  quot;it #39;s all about the ",23,1,0.21160934128277492,0.6959353432059288,0.296808058971976,20,0
24,"bears waive gandy, activate colombo chicago bears offensive lineman mike gandy was waived monday after starting five games for the team this season and 30 over the past three seasons.",24,1,0.2140576615767471,0.6895846471190452,0.29685090031826117,19,0
25,"a double-up game colts.com. if a certain game is important for a certain reasons, the colts head coach will discuss the matter with his team early in the week.",25,1,0.20594613701360626,0.7098901212215424,0.30041214229498026,19,0
26,"athens track set for sizzling men's 100 (ap) ap - the preliminaries in the 100 meters were perhaps just a sample of what's to come sunday, when a talented group of qualifiers  #151; including americans shawn crawford, justin gatlin and defending champion maurice greene  #151; will try to turn their competition into the fastest show at the athens games.",26,1,0.20735626569743756,0.7065035939216614,0.28908749663321986,20,0
27,"vijay takes win in stride norton -- most people will look back on the final round of the 2004 deutsche bank championship and think,  quot;wasnt that poetic quot; -- vijay singh overtakes tiger woods in the world rankings by beating him head-to-head on the golf course.",27,1,0.20758865411770783,0.7059401512145996,0.29072533097280356,20,0
28,"renault determined to quit f1  quot;we have not reached an agreement with bernie ecclestone, and we are absolutely not ready to accept that there is not a better redistribution among the teams of the money generated by f1, quot; faure said.",28,1,0.21502258737780777,0.6870224922895432,0.3028529307390513,19,1
29,"no. 13 louisville holds off florida 74-70 (ap) ap - taquan dean scored 22 points, francisco garcia added 19 and no. 13 louisville withstood a late rally to beat florida 74-70 saturday. rick pitino improved to 20-1 against former assistant coaches and players and extended his record to 6-0 against billy donovan.",29,1,0.20318805259749695,0.7163606882095337,0.29623921910233125,19,0
30,athletics: crying shame for radcliffe as marathon dream dies in &lt;b&gt;...&lt;/b&gt; athens - paula radcliffe #39;s entrance to the panathinaiko stadium was not supposed to have been like this. for four years she has dreamed of setting the final garland on an honour-strewn career by arriving at ,30,1,0.21026668473985963,0.6993321731686593,0.2935260187244496,19,0
31,"arakawa sits first; pairs team fifth nagoya, japan (ap-cp) - world champion shizuka arakawa of japan overcame a case of jitters and a new pair of skates friday to win the women #39;s short program at the nhk trophy figure skating competition.",31,1,0.2139857099093887,0.6897743135690689,0.2870800104573764,20,0
32,montgomerie picked for ryder cup team colin montgomerie #39;s toughest year on and off the golf course took a turn for the better sunday when he was chosen by european captain bernhard langer to play in his seventh ryder cup.,32,1,0.2060904121572202,0.7095461472868919,0.2880173052344984,20,0
33,caldwell confident despite injury woes gary caldwell insists he is confident scotland can overcome their injury problems to secure the right results against norway and moldova.,33,1,0.20732437253088057,0.706580801308155,0.2932057642770335,19,0
34,"""monday night football"" ratings down (ap) ap - green bay's win over carolina in the first game of the season on abc's ""monday night football,"" was the second-most watched prime-time show of the week, trailing only nbc's debut episode of the ""friends"" spinoff ""joey.""",34,1,0.210655315366842,0.69835494607687,0.29320889234205794,20,0
35,"europe: vieira sent off: wins for england, italy england lifted the pressure off the shoulders of coach sven-goran eriksson on wednesday after a 2-1 world cup qualifying victory over poland.",35,1,0.20631993103401455,0.7089977726340294,0.2905403218864212,19,0
36,"nba to experiment with 3-point rules in nbdl new york (sportsticker) - the nba appears determined to lessen the impact of the 3-pointer. first, it will test out the change in the national basketball development league.",36,1,0.2124795304307403,0.6937020123004913,0.29644575255928807,19,0
37,"mlb: los angeles 4, st. louis 0 jose lima had a five-hit shutout and shawn green two homers saturday as los angeles stayed in its nl division series by beating st.",37,1,0.2017997302547506,0.7195455983281136,0.29489582348615834,19,0
38,"hopkins has done things his way for the fight of his life, undisputed middleweight champion bernard hopkins chose some music that says something about his life. when he enters the ring saturday to face oscar de la hoya, it won #39;t be to pulsating rap.",38,1,0.21804876000576298,0.6787490978837013,0.29497051793755025,19,0
39,"back at it the 49ers returned to the practice field monday morning, and linebacker derek smith was there with them. that alone is very good news for a defense that also could have right end andre carter back in action ",39,1,0.21809875852963495,0.678609186410904,0.2886847523873047,19,0
40,"us jobless claims up, consumption flat (reuters) reuters - u.s. claims for jobless benefits\jumped last week, while consumer spending was unexpectedly flat\in august as shoppers closed their wallets after splashing out\the previous month, the government said on thursday.",40,2,0.21370167405347984,0.6905211955308914,0.29166847796529427,20,0
41,"mcdonald #39;s taps destiny #39;s child company names female pop trio new face of marketing campaign to expand appeal among kids, moms. los angeles (reuters) - mcdonald #39;s corp.",41,2,0.2316607212089579,0.6354225933551788,0.30786602057964135,18,1
42,"states #39; pocketbooks are fuller, but health costs stall recovery the fiscal condition of the states improved this year, but soaring health costs have made it difficult for them to recover from the worst fiscal crisis in six decades, the national governors association said thursday.",42,2,0.21885992857293934,0.6764654964208603,0.2956080293707211,20,0
43,barclays takes look at absa barclays said thursday that it was in  quot;early stage quot; talks about buying control of south africa #39;s absa group for at least \$3 billion in what would be its largest purchase outside britain.,43,2,0.22446592239571142,0.6597938597202301,0.30545959481946705,18,1
44,"expert: russian oil exports may decrease oil exports from russia - the world #39;s second-largest oil producer - may decrease within two years, a top russian oil industry expert warned tuesday.",44,2,0.231327810128423,0.6366462215781212,0.31833135426205134,16,2
45,"delta arranges up to \$600m in financing the other \$500 million will be in the form of prepayment for skymiles, delta #39;s frequent flier points. american. express issues a delta credit card that awards skymiles.",45,2,0.22625160482419443,0.6541051432490349,0.30567853156926206,18,1
46,greenback gains on euro even as us economy slips the us dollar climbed against the euro after some traders abandoned bets that a slowdown in growth reflected in economic reports this week would push the us currency to a one-month low.,46,2,0.21981439288652355,0.6737400561571121,0.2933618958156517,19,1
47,"not a pretty picture for avon, stock down  new york (reuters) - avon products inc. &lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=avp.n target=/stocks/quickinfo/fullquote""&gt;avp.n&lt;/a&gt;, the  world's largest direct seller of cosmetics, on wednesday  forecast a slide of as much as 10 percent in u.s. operating  profit as it grapples with weaker sales of key beauty items.",47,2,0.2117821970994366,0.6954937413334846,0.2974529005322385,20,0
48,anticipation builds for dreamworks ipo dreamworks animation #39;s initial public offering scheduled thursday may benefit from the company #39;s recent box-office success.,48,2,0.23186546126719346,0.6346645414829254,0.3150204199085927,15,1
49,"the coming week: fed focus the action should come fast and furious, with retail sales figures kicking off monday morning and a federal reserve event grabbing traders #39; attention tuesday.",49,2,0.22121115186098783,0.6696727678179741,0.303570588070995,16,0
50,"update: woolworths profit up 12; ceo departure delayed sydney (dow jones)--australian retail heavyweight woolworths ltd. (wow.au) monday said annual net profit rose 12 to a\$731 million, and predicted solid growth this ",50,2,0.22044615117255412,0.6719123288989067,0.30680626431837266,16,0
51,"dollar plunges to record low against euro  new york (reuters) - the dollar dropped to record lows  against the euro on friday, succumbing to negative sentiment  and erasing all of the u.s. currency's earlier gains following  a robust u.s. october employment report.",51,2,0.21059903846587402,0.6984967544674874,0.2884398302988464,20,0
52,"stocks fall on security, earnings worries  new york (reuters) - u.s. stocks fell in extremely thin  volume on monday as security concerns surrounding the  republican convention in new york and worries about an update  from technology bellwether intel corp. &lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=intc.o target=/stocks/quickinfo/fullquote""&gt;intc.o&lt;/a&gt; this week kept  investors on the sidelines.",52,2,0.20972944021234868,0.7006752595305443,0.294536646078969,20,0
53,shakeout seen for high-tech businesses industry watchers say a report that ibm corp. has put its once-dominant personal computer business up for sale could signal the first move in a broader consolidation destined to shrink the number of pc manufacturers by about a third over the next couple of years.,53,2,0.22975247351571498,0.6422938033938408,0.3167614092580495,15,2
54,"dollar firm after upbeat u.s. data  tokyo (reuters) - the dollar held firm against the yen and  the euro on thursday on upbeat u.s. manufacturing data, but  many traders expected range-bound trading ahead of next week's  federal reserve meeting.",54,2,0.21149046578581743,0.696238462626934,0.2891236533304854,20,0
55,"cost of insuring workers' health increases 11.2 it was the fourth consecutive year of double-digit increases in health insurance premiums, which has resulted in a decline in the number of insured workers.",55,2,0.22152831505585296,0.6687355473637581,0.2976664038758649,20,0
56,"tech stocks at 7-month high as oil drops  new york (reuters) - the technology-heavy nasdaq composite  stock index rose to a 7-month high on thursday as crude oil  prices tumbled, alleviating worry that high energy costs will  erode corporate profits.",56,2,0.21299220515626366,0.692374101281166,0.29683438290431585,20,0
57,"germany cuts d.telekom stake  frankfurt/london oct 11 (reuters) - germany sold a 6.3  percent stake in phone operator deutsche telekom on monday,  raising up to 4.5 billion euros (\$5.6 billion) to help it curb  a burgeoning budget deficit.",57,2,0.21909412628297967,0.6758006647229194,0.29594998775446885,20,0
58,"a tax man laugheth at  #39;simplified #39; code as a tax guy, i found myself chuckling quietly when president bush said in his speech at the republican national convention that he would  quot;lead a bipartisan effort to reform and simplify the ",58,2,0.2454984481945274,0.5670936048030853,0.2749827972092576,19,1
59,stock markets higher as insurance rally offsets uptick in oil &lt;b&gt;...&lt;/b&gt; toronto (cp) - a pickup in the us insurance sector sent stock markets higher tuesday afternoon however continued volatility in oil prices kept many investors from making large bets.,59,2,0.21346110642270583,0.6911514937877655,0.2964257013505221,16,0
60,"half of internet viagra could be fake - study (reuters) reuters - as many as half of the viagra\anti-impotence pills sold on the internet could be counterfeit,\british scientists said on tuesday.",60,3,0.23262357659110827,0.631819662451744,0.3202907261797482,16,0
